#1
double t_data(1345,16)	# t	S.I	S.S	X.I	X.S	X.H	X.A	X.P	S.O2	S.NO	S.NH	S.ND	X.ND	S.ALK	S.P	Q
10.625	30	61.64516	86.0746835443038	334.654430379747	46.7481012658228	0	0	0	0	26.1776	6.16452	17.5746835443038	7	8.78312029535865	21217
10.63541667	30	59.76219	82.2392405063291	329.7	45.7708860759494	0	0	0	0	26.28891	5.97622	17.2075949367089	7	8.60489124472574	20623
10.64583333	30	58.94655	81.5974683544304	323.332911392405	44.9924050632911	0	0	0	0	26.78984	5.89466	16.9139240506329	7	8.55419283755274	20848
10.65625	30	59.38933	77.8911392405063	318.749367088608	44.0708860759494	0	0	0	0	27.29076	5.93893	16.5683544303797	7	8.60403703586497	20232
10.66666667	30	60.21274	75.6658227848101	315.273417721519	43.4379746835443	0	0	0	0	27.12379	6.02127	16.3303797468354	7	8.63890914556962	19893
10.67708333	30	62.42662	72.9291139240506	310.572151898734	42.6113924050633	0	0	0	0	27.42295	6.24266	16.0189873417721	7	8.82237977848101	19487
10.6875	30	65.86786	69.426582278481	306.655696202532	41.7873417721519	0	0	0	0	28.33436	6.58679	15.7088607594937	7	9.15925672995781	18819
10.69791667	30	65.61928	66.8405063291139	301.530379746835	40.9303797468354	0	0	0	0	28.2787	6.56193	15.3873417721519	7	9.10711014767933	18441
10.70833333	30	64.00353	64.026582278481	295.354430379747	39.9316455696203	0	0	0	0	27.7082	6.40035	15.0113924050633	7	8.89359353375528	18045
10.71875	30	59.54469	61.9417721518987	288.710126582278	38.9607594936709	0	0	0	0	26.68548	5.95447	14.646835443038	7	8.40641712025317	17864
10.72916667	30	58.34064	60.1569620253165	281.83417721519	37.9987341772152	0	0	0	0	26.57068	5.83406	14.2848101265823	7	8.26634417721519	17775
10.73958333	30	57.33857	61.1139240506329	273.121518987342	37.1367088607595	0	0	0	0	26.62286	5.73386	13.9607594936709	7	8.16018245780591	18608
10.75	30	58.6902	68.6101265822785	258.86582278481	36.3860759493671	0	0	0	0	27.4647	5.86902	13.6784810126582	7	8.31944841772152	21808
10.76041667	30	60.46908	65.8481012658228	259.293670886076	36.126582278481	0	0	0	0	28.33436	6.04691	13.5810126582278	7	8.53203772151898	20969
10.77083333	30	63.25004	69.5746835443038	265.825316455696	37.2670886075949	0	0	0	0	29.26664	6.325	14.0101265822785	7	8.87723388185654	21559
10.78125	30	62.37225	67.5303797468354	271.653164556962	37.6873417721519	0	0	0	0	30.63027	6.23723	14.1683544303797	7	8.93090620253164	20558
10.79166667	30	62.21689	65.0278481012658	279.584810126582	38.2898734177215	0	0	0	0	30.58853	6.22169	14.3949367088608	7	8.93336305907173	19310
10.80208333	30	62.01492	58.5810126582278	286.408860759494	38.3316455696202	0	0	0	0	28.16043	6.20149	14.4101265822785	7	8.71545638185654	17043
10.8125	30	66.41162	60.2354430379747	280.530379746835	37.8632911392405	0	0	0	0	29.79539	6.64116	14.2341772151899	7	9.20343226793249	17878
10.82291667	30	67.18843	67.6772151898734	261.215189873418	36.5430379746835	0	0	0	0	29.82322	6.71884	13.7379746835443	7	9.22913539029536	21360
10.83333333	30	68.47015	70.0151898734177	253.510126582278	35.946835443038	0	0	0	0	30.30328	6.84702	13.5139240506329	7	9.35727950421941	22636
10.84375	30	71.88808	71.773417721519	261.078481012658	36.9835443037975	0	0	0	0	32.13305	7.18881	13.9037974683544	7	9.82707728902953	22542
10.85416667	30	75.64392	79.0506329113924	265.167088607595	38.246835443038	0	0	0	0	33.77149	7.56439	14.3784810126582	7	10.3161575843882	24225
10.86458333	30	77.44222	71.1936708860759	281.237974683544	39.1594936708861	0	0	0	0	34.30373	7.74422	14.7215189873418	7	10.5389557489452	20907
10.875	30	80.08335	67.5113924050633	298.358227848101	40.6518987341772	0	0	0	0	35.63953	8.00834	15.2822784810127	7	10.9170965400844	18809
10.88541667	30	82.60408	72.3556962025316	290.794936708861	40.3493670886076	0	0	0	0	36.06393	8.26041	15.1696202531646	7	11.1531358544304	20576
10.89583333	30	83.83531	85.5050632911393	268.143037974684	39.293670886076	0	0	0	0	35.93174	8.38353	14.7721518987342	7	11.2116001582279	25680
10.90625	30	84.21983	79.053164556962	275.215189873418	39.3632911392405	0	0	0	0	35.45168	8.42198	14.7987341772152	7	11.2058536814346	23444
10.91666667	30	83.377	82.7405063291139	292.329113924051	41.6746835443038	0	0	0	0	35.69519	8.3377	15.6670886075949	7	11.2282732172996	23139
10.92708333	30	81.99584	85.3835443037975	295.730379746835	42.3455696202532	0	0	0	0	35.62561	8.19958	15.9189873417722	7	11.128369778481	23551
10.9375	30	80.14161	77.7835443037975	307.464556962025	42.8050632911392	0	0	0	0	35.37863	8.01416	16.0924050632911	7	10.9677204219409	20895
10.94791667	30	77.75294	95.6430379746836	295.030379746835	43.4075949367089	0	0	0	0	34.9438	7.7753	16.3189873417722	7	10.7513106118144	26044
10.95833333	30	75.6245	90.1607594936709	294.006329113924	42.6848101265823	0	0	0	0	34.14371	7.56245	16.046835443038	7	10.4845871202532	24830
10.96875	30	71.87255	91.2962025316456	310.008860759494	44.5898734177215	0	0	0	0	32.70355	7.18726	16.7632911392405	7	10.11161592827	23966
10.97916667	30	69.45669	90.720253164557	317.856962025316	45.3974683544304	0	0	0	0	31.46515	6.94567	17.0670886075949	7	9.83241071729958	23311
10.98958333	30	67.49915	88.7506329113924	322.3	45.6721518987342	0	0	0	0	30.68245	6.74992	17.1696202531646	7	9.61260168776372	22576
11	30	63.63455	81.2822784810127	329.510126582278	45.6430379746835	0	0	0	0	30.24762	6.36346	17.1594936708861	7	9.25347197257384	20411
11.01041667	30	61.67313	80.7075949367089	327.23417721519	45.326582278481	0	0	0	0	30.21283	6.16731	17.0405063291139	7	9.07720552742616	20408
11.02083333	30	61.71973	64.2367088607595	286.955696202532	39.0215189873418	0	0	0	0	31.04771	6.17197	14.6696202531646	7	8.95308835443038	18616
11.03125	30	62.16018	62.3405063291139	282.513924050633	38.3164556962025	0	0	0	0	31.67387	6.21602	14.4050632911392	7	9.01992610759493	18359
11.04166667	30	64.57526	60.3037974683544	278.26582278481	37.6189873417722	0	0	0	0	33.15925	6.45753	14.1417721518987	7	9.32302351265822	18040
11.05208333	30	67.84871	57.3417721518987	273.713924050633	36.7835443037975	0	0	0	0	35.11773	6.78487	13.8291139240506	7	9.73296282700422	17452
11.0625	30	72.14054	57.3822784810127	280.698734177215	37.5645569620253	0	0	0	0	37.86587	7.21405	14.1215189873418	7	10.3439940822785	17034
11.07291667	30	72.47069	53.8012658227848	272.044303797468	36.2050632911392	0	0	0	0	37.86587	7.24707	13.6113924050633	7	10.3289960337553	16480
11.08333333	30	69.7643	49.9974683544304	263.936708860759	34.8810126582278	0	0	0	0	36.8501	6.97643	13.1139240506329	7	9.97736033755274	15778
11.09375	30	67.49915	48.7987341772152	256.246835443038	33.8936708860759	0	0	0	0	36.47441	6.74992	12.7417721518987	7	9.72627767932489	15863
11.10416667	30	62.83833	46.9164556962025	249.872151898734	32.9759493670886	0	0	0	0	34.38721	6.28383	12.3974683544304	7	9.13525069620253	15636
11.11458333	30	62.24019	41.6341772151899	242.56582278481	31.5772151898734	0	0	0	0	34.67942	6.22402	11.8708860759494	7	9.06587467299578	14246
11.125	30	53.74197	37.2848101265823	232.76835443038	30.006329113924	0	0	0	0	32.06695	5.3742	11.2810126582278	7	8.09082772151898	13234
11.13541667	30	54.44886	33.7772151898734	222.011392405063	28.4215189873418	0	0	0	0	29.89975	5.44489	10.6848101265823	7	7.91945167721519	12513
11.14583333	30	50.06769	30.8012658227848	211.115189873418	26.879746835443	0	0	0	0	27.06813	5.00677	10.1050632911392	7	7.27007360759493	11946
11.15625	30	46.35457	27.9721518987342	200.281012658228	25.3620253164557	0	0	0	0	24.70265	4.63546	9.53417721518987	7	6.71594976793249	11373
11.16666667	30	44.35819	27.9544303797468	191.274683544304	24.3582278481013	0	0	0	0	23.38772	4.43582	9.15696202531645	7	6.40857266877637	11968
11.17708333	30	42.57931	25.8291139240506	183.577215189873	23.2670886075949	0	0	0	0	22.19802	4.25793	8.74683544303798	7	6.12701378691983	11468
11.1875	30	40.00033	25.4481012658228	176.73164556962	22.4645569620253	0	0	0	0	20.31607	4.00003	8.44556962025316	7	5.7301641350211	11771
11.19791667	30	40.38873	27.120253164557	172.998734177215	22.2354430379747	0	0	0	0	20.54218	4.03887	8.35949367088608	7	5.77420030590717	12929
11.20833333	30	40.77713	25.2417721518987	169.827848101266	21.6746835443038	0	0	0	0	20.71611	4.07771	8.14810126582278	7	5.80344510548523	12195
11.21875	30	40.46641	26.5544303797468	167.46835443038	21.5582278481013	0	0	0	0	20.7509	4.04664	8.10506329113924	7	5.77686444092827	13090
11.22916667	30	40.83539	27.0683544303797	166.884810126582	21.5506329113924	0	0	0	0	20.66393	4.08354	8.10126582278481	7	5.8000488185654	13414
11.23958333	30	40.46641	27.0050632911392	166.611392405063	21.5126582278481	0	0	0	0	20.61175	4.04664	8.0873417721519	7	5.76379181434599	13404
11.25	30	40.50525	24.5506329113924	164.507594936709	21.006329113924	0	0	0	0	20.54218	4.05053	7.89746835443038	7	5.74540819620253	12250
11.26041667	30	40.52467	24.1405063291139	161.455696202532	20.6215189873418	0	0	0	0	20.43782	4.05247	7.75189873417721	7	5.72619906118144	12275
11.27083333	30	40.31105	22.5721518987342	157.978481012658	20.0607594936709	0	0	0	0	20.40303	4.03111	7.54177215189873	7	5.68798767932489	11669
11.28125	30	40.11685	22.4962025316456	154.770886075949	19.6962025316456	0	0	0	0	20.15953	4.01169	7.40506329113924	7	5.6401202742616	11895
11.29166667	30	40.04693	21.7746835443038	151.977215189873	19.3063291139241	0	0	0	0	20.02734	4.00469	7.25822784810127	7	5.61104148734177	11705
11.30208333	30	40.34212	21.6582278481013	149.596202531646	19.0278481012658	0	0	0	0	19.99951	4.03421	7.15316455696202	7	5.62456621308017	11843
11.3125	30	40.58293	22.026582278481	148.256962025316	18.920253164557	0	0	0	0	20.10039	4.05829	7.1126582278481	7	5.64966485232067	12189
11.32291667	30	40.89365	22.8025316455696	148.2	19	0	0	0	0	20.40303	4.08937	7.14303797468354	7	5.70330983122363	12669
11.33333333	30	41.16553	22.8126582278481	148.517721518987	19.0367088607595	0	0	0	0	20.82047	4.11655	7.15696202531646	7	5.7619135021097	12645
11.34375	30	41.86465	22.4835443037975	148.4	18.9873417721519	0	0	0	0	21.16834	4.18647	7.1379746835443	7	5.84758039029536	12456
11.35416667	30	42.42395	23.8962025316456	149.353164556962	19.2493670886076	0	0	0	0	21.6136	4.2424	7.23670886075949	7	5.93952157172996	13219
11.36458333	30	43.94649	25.1607594936709	151.767088607595	19.6582278481013	0	0	0	0	22.1354	4.39465	7.38987341772152	7	6.12264695147679	13732
11.375	30	48.77431	31.3417721518987	155.164556962025	20.7227848101266	0	0	0	0	24.68178	4.87743	7.79113924050633	7	6.77060243670886	16832
11.38541667	30	59.88648	33.3936708860759	165.340506329114	22.0810126582278	0	0	0	0	29.65625	5.98865	8.30126582278481	7	8.1536663185654	16830
11.39583333	30	71.46084	45.8177215189873	178.770886075949	24.9544303797468	0	0	0	0	34.24807	7.14608	9.38101265822785	7	9.59082688818565	21148
11.40625	30	80.00567	60.1303797468354	198.558227848101	28.7430379746835	0	0	0	0	37.93544	8.00057	10.8050632911392	7	10.7288477742616	24560
11.41666667	30	94.90087	64.8898734177215	220.487341772152	31.7088607594937	0	0	0	0	43.39692	9.49009	11.920253164557	7	12.5181702637131	23953
11.42708333	30	105.7761	77.1417721518987	239.475949367089	35.179746835443	0	0	0	0	46.61468	10.57761	13.2253164556962	7	13.801341371308	25904
11.4375	30	115.2104	89.873417721519	260.044303797468	38.879746835443	0	0	0	0	49.24802	11.52104	14.6164556962025	7	14.9229063080169	27488
11.44791667	30	120.011	105.210126582278	278.692405063291	42.6556962025316	0	0	0	0	49.99941	12.0011	16.0354430379747	7	15.5038210864979	29553
11.45833333	30	118.9701	114.306329113924	299.315189873418	45.9582278481013	0	0	0	0	49.24802	11.89701	17.2772151898734	7	15.4579445991561	29829
11.46875	30	112.1109	121.229113924051	317.336708860759	48.7291139240506	0	0	0	0	45.74154	11.21109	18.3189873417722	7	14.680952278481	29837
11.47916667	30	102.4553	125.579746835443	332.582278481013	50.9063291139241	0	0	0	0	40.85751	10.24553	19.1379746835443	7	13.5375653902954	29558
11.48958333	30	94.81153	113.553164556962	348.784810126582	51.3708860759494	0	0	0	0	39.03469	9.48115	19.3126582278481	7	12.7632398523207	26139
11.5	30	88.37961	108.627848101266	352.588607594937	51.246835443038	0	0	0	0	36.8501	8.83796	19.2658227848101	7	12.0412943987342	24930
11.51041667	30	81.2874	108.069620253165	350.850632911392	50.9911392405063	0	0	0	0	34.24807	8.12874	19.1696202531646	7	11.2254241877637	24925
11.52083333	30	75.7721	102.930379746835	350.213924050633	50.3493670886076	0	0	0	0	32.16088	7.57721	18.9278481012658	7	10.5717356751055	23924
11.53125	30	70.37332	102.320253164557	349.258227848101	50.1759493670886	0	0	0	0	30.77985	7.03733	18.8632911392405	7	10.0013717616034	23857
11.54166667	30	68.27595	89.046835443038	348.501265822785	48.6164556962025	0	0	0	0	29.79539	6.8276	18.2772151898734	7	9.69571293248945	21088
11.55208333	30	67.03307	104.208860759494	340.253164556962	49.3848101265823	0	0	0	0	29.23881	6.70331	18.5658227848101	7	9.56980856540084	24802
11.5625	30	66.76507	102.389873417722	343.53164556962	49.546835443038	0	0	0	0	28.52221	6.67651	18.626582278481	7	9.49282185654008	24220
11.57291667	30	67.07967	95.9037974683544	344.575949367089	48.9417721518987	0	0	0	0	27.95867	6.70797	18.3987341772152	7	9.45308951476793	22794
11.58333333	30	68.08952	91.3544303797468	341.662025316456	48.1126582278481	0	0	0	0	28.12564	6.80895	18.0873417721519	7	9.52520848101266	21983
11.59375	30	68.72261	78.9354430379747	336.981012658228	46.2126582278481	0	0	0	0	27.55166	6.87226	17.373417721519	7	9.47064064345992	19441
11.60416667	30	68.31479	69.3594936708861	324.369620253165	43.7481012658228	0	0	0	0	27.4647	6.83148	16.446835443038	7	9.35219378691983	17806
11.61458333	30	65.16874	91.3632911392405	314.262025316456	45.0696202531646	0	0	0	0	26.45589	6.51687	16.9430379746835	7	9.04730566455696	23695
11.625	30	61.64516	84.0189873417721	319.346835443038	44.8189873417721	0	0	0	0	26.1776	6.16452	16.8493670886076	7	8.72267725738397	21662
11.63541667	30	59.76219	77.273417721519	317.551898734177	43.8696202531645	0	0	0	0	26.28891	5.97622	16.4924050632911	7	8.54529208860759	20152
11.64583333	30	58.94655	80.2012658227848	312.706329113924	43.6569620253165	0	0	0	0	26.78984	5.89466	16.4126582278481	7	8.51242068565401	21161
11.65625	30	59.38933	64.4848101265823	309.672151898734	41.573417721519	0	0	0	0	27.29076	5.93893	15.6291139240506	7	8.52576699367088	17348
11.66666667	30	60.21274	59.1645569620253	296.094936708861	39.473417721519	0	0	0	0	27.12379	6.02127	14.8392405063291	7	8.51464754219409	16651
11.67708333	30	62.42662	62.5594936708861	285.030379746835	38.6215189873418	0	0	0	0	27.42295	6.24266	14.5189873417722	7	8.69737977848102	18264
11.6875	30	65.86786	61.1518987341772	279.325316455696	37.8303797468354	0	0	0	0	28.33436	6.58679	14.2215189873418	7	9.03531158227848	18220
11.69791667	30	65.61928	61.8278481012658	276.239240506329	37.5632911392405	0	0	0	0	28.2787	6.56193	14.1215189873418	7	9.00162491561182	18613
11.70833333	30	64.00353	59.3658227848101	273.69746835443	37.006329113924	0	0	0	0	27.7082	6.40035	13.9126582278481	7	8.80203235232067	18056
11.71875	30	59.54469	56.9620253164557	269.912658227848	36.3189873417722	0	0	0	0	26.68548	5.95447	13.6544303797468	7	8.32371669831223	17578
11.72916667	30	58.34064	54.9113924050633	263.9	35.4240506329114	0	0	0	0	26.57068	5.83406	13.3177215189873	7	8.18575345991561	17335
11.73958333	30	57.33857	55.1721518987342	260.529113924051	35.0784810126582	0	0	0	0	26.62286	5.73386	13.1873417721519	7	8.09573098101266	17638
11.75	30	58.6902	55.0189873417722	258.224050632911	34.8050632911392	0	0	0	0	27.4647	5.86902	13.0848101265823	7	8.26997584388186	17744
11.76041667	30	60.46908	54.6392405063291	256.387341772152	34.5582278481013	0	0	0	0	28.33436	6.04691	12.9924050632911	7	8.48298708860759	17747
11.77083333	30	63.25004	54.2506329113924	254.782278481013	34.3367088607595	0	0	0	0	29.26664	6.325	12.9088607594937	7	8.78546172995781	17733
11.78125	30	62.37225	67.6367088607595	256.1	35.9708860759494	0	0	0	0	30.63027	6.23723	13.5227848101266	7	8.87710873417722	21738
11.79166667	30	62.21689	67.8481012658228	264.344303797468	36.9101265822785	0	0	0	0	30.58853	6.22169	13.8759493670886	7	8.89011411392405	21176
11.80208333	30	62.01492	67.706329113924	269.672151898734	37.4860759493671	0	0	0	0	28.16043	6.20149	14.0924050632911	7	8.68897958860759	20749
11.8125	30	66.41162	70.1455696202532	273.550632911392	38.1886075949367	0	0	0	0	29.79539	6.64116	14.3569620253165	7	9.21366433544304	21158
11.82291667	30	67.18843	59.446835443038	276.045569620253	37.2772151898734	0	0	0	0	29.82322	6.71884	14.0139240506329	7	9.25213117088608	17930
11.83333333	30	68.47015	64.1911392405063	272.646835443038	37.426582278481	0	0	0	0	30.30328	6.84702	14.0696202531646	7	9.40358752109705	19535
11.84375	30	71.88808	75.9088607594937	274.854430379747	38.973417721519	0	0	0	0	32.13305	7.18881	14.6518987341772	7	9.88941906118143	22636
11.85416667	30	75.64392	72.5164556962025	282.435443037975	39.4392405063291	0	0	0	0	33.77149	7.56439	14.826582278481	7	10.3534993565401	21182
11.86458333	30	77.44222	74.2696202531646	285.541772151899	39.9784810126582	0	0	0	0	34.30373	7.74422	15.0291139240506	7	10.5645886603376	21436
11.875	30	80.08335	71.5683544303797	288.439240506329	40.0012658227848	0	0	0	0	35.63953	8.00834	15.0379746835443	7	10.8967378902954	20522
11.88541667	30	82.60408	62.5544303797468	287.7	38.9177215189873	0	0	0	0	36.06393	8.26041	14.6303797468354	7	11.1081991455696	18098
11.89583333	30	83.83531	85.8949367088608	284.706329113924	41.1784810126582	0	0	0	0	35.93174	8.38353	15.4810126582278	7	11.2706718881857	24479
11.90625	30	84.21983	81.453164556962	295.603797468354	41.8949367088608	0	0	0	0	35.45168	8.42198	15.7506329113924	7	11.2851785759494	22590
11.91666667	30	83.377	78.9113924050633	299.76329113924	42.0746835443038	0	0	0	0	35.69519	8.3377	15.8177215189873	7	11.2408259599156	21673
11.92708333	30	81.99584	76.8253164556962	301.064556962025	41.9873417721519	0	0	0	0	35.62561	8.19958	15.7848101265823	7	11.1171883438819	21063
11.9375	30	80.14161	59.8278481012658	298.849367088608	39.853164556962	0	0	0	0	35.37863	8.01416	14.9822784810127	7	10.8752098734177	16683
11.94791667	30	77.75294	86.2924050632911	290.867088607595	41.9063291139241	0	0	0	0	34.9438	7.7753	15.7544303797468	7	10.7042641983122	24122
11.95833333	30	75.6245	79.6417721518987	300.148101265823	42.1987341772152	0	0	0	0	34.14371	7.56245	15.8645569620253	7	10.4693972468354	21831
11.96875	30	71.87255	83.2658227848101	302.196202531646	42.8291139240506	0	0	0	0	32.70355	7.18726	16.1012658227848	7	10.0564471518987	22589
11.97916667	30	69.45669	77.9683544303797	305.367088607595	42.5924050632911	0	0	0	0	31.46515	6.94567	16.0126582278481	7	9.74454151898734	21074
11.98958333	30	67.49915	69.0417721518987	303.677215189873	41.4126582278481	0	0	0	0	30.68245	6.74992	15.5683544303797	7	9.47916286919831	18895
12	30	63.63455	47.2025316455696	231.506329113924	30.9670886075949	0	0	0	0	30.24762	6.36346	11.6417721518987	7	8.79366184599156	16990
12.01041667	30	61.67313	46.3037974683544	227.098734177215	30.3784810126582	0	0	0	0	30.21283	6.16731	11.420253164557	7	8.60885109704642	16990
12.02083333	30	61.71973	43.4227848101266	226.608860759494	30.0037974683544	0	0	0	0	31.04771	6.17197	11.279746835443	7	8.67059890295358	15964
12.03125	30	62.16018	44.1189873417721	232.494936708861	30.7354430379747	0	0	0	0	31.67387	6.21602	11.5544303797468	7	8.7823733649789	15806
12.04166667	30	64.57526	43.873417721519	234.049367088608	30.879746835443	0	0	0	0	33.15925	6.45753	11.6088607594937	7	9.11194756329114	15610
12.05208333	30	67.84871	43.6316455696203	238.167088607595	31.3113924050633	0	0	0	0	35.11773	6.78487	11.7708860759494	7	9.56144383966245	15247
12.0625	30	72.14054	43.426582278481	240.988607594937	31.6012658227848	0	0	0	0	37.86587	7.21405	11.879746835443	7	10.1571797362869	14989
12.07291667	30	72.47069	40.3050632911392	228.689873417721	29.8886075949367	0	0	0	0	37.86587	7.24707	11.2367088607595	7	10.1311057383966	14647
12.08333333	30	69.7643	37.7987341772152	220.713924050633	28.7240506329114	0	0	0	0	36.8501	6.97643	10.7987341772152	7	9.78442784810127	14212
12.09375	30	67.49915	36.7291139240506	213.70253164557	27.8253164556962	0	0	0	0	36.47441	6.74992	10.4607594936709	7	9.53619329113924	14266
12.10416667	30	62.83833	35.293670886076	207.279746835443	26.953164556962	0	0	0	0	34.38721	6.28383	10.1329113924051	7	8.94653761603376	14126
12.11458333	30	62.24019	32.5253164556962	202.630379746835	26.1278481012658	0	0	0	0	34.67942	6.22402	9.82278481012658	7	8.89519956751055	13264
12.125	30	53.74197	30.2645569620253	197.149367088608	25.2683544303797	0	0	0	0	32.06695	5.3742	9.49873417721519	7	7.94230451476793	12636
12.13541667	30	54.44886	28.3164556962025	190.598734177215	24.3240506329114	0	0	0	0	29.89975	5.44489	9.14430379746835	7	7.79107614978903	12189
12.14583333	30	50.06769	26.5075949367089	183.177215189873	23.2987341772152	0	0	0	0	27.06813	5.00677	8.75822784810127	7	7.15783732067511	11836
12.15625	30	46.35457	24.8810126582278	176.667088607595	22.3936708860759	0	0	0	0	24.70265	4.63546	8.41898734177215	7	6.62301727848101	11481
12.16666667	30	44.35819	24.5050632911392	169.154430379747	21.5177215189873	0	0	0	0	23.38772	4.43582	8.08987341772152	7	6.31964861814346	11851
12.17708333	30	42.57931	23.0721518987342	163.074683544304	20.6822784810127	0	0	0	0	22.19802	4.25793	7.77594936708861	7	6.04610661392405	11540
12.1875	30	40.00033	22.8746835443038	159.362025316456	20.2481012658228	0	0	0	0	20.31607	4.00003	7.6126582278481	7	5.66075485232068	11729
12.19791667	30	40.38873	23.2911392405063	153.783544303797	19.6746835443038	0	0	0	0	20.54218	4.03887	7.39620253164557	7	5.6939260443038	12450
12.20833333	30	40.77713	22.179746835443	151.473417721519	19.2949367088608	0	0	0	0	20.71611	4.07771	7.25316455696203	7	5.7288670464135	11994
12.21875	30	40.46641	22.646835443038	148.43164556962	19.0088607594937	0	0	0	0	20.7509	4.04664	7.14556962025316	7	5.6969066350211	12552
12.22916667	30	40.83539	22.7405063291139	146.881012658228	18.846835443038	0	0	0	0	20.66393	4.08354	7.08481012658228	7	5.71534417721519	12755
12.23958333	30	40.46641	22.4987341772152	145.382278481013	18.653164556962	0	0	0	0	20.61175	4.04664	7.0126582278481	7	5.67423485232068	12749
12.25	30	40.50525	21.4240506329114	145.921518987342	18.5936708860759	0	0	0	0	20.54218	4.05053	6.98987341772152	7	5.66977528481013	12030
12.26041667	30	40.52467	21.4784810126582	146.110126582278	18.620253164557	0	0	0	0	20.43782	4.05247	7	7	5.66354083333333	12046
12.27083333	30	40.31105	20.6987341772152	144.869620253165	18.3962025316456	0	0	0	0	20.40303	4.03111	6.91645569620253	7	5.63587797468354	11668
12.28125	30	40.11685	20.7025316455696	143.356962025316	18.2291139240506	0	0	0	0	20.15953	4.01169	6.85316455696202	7	5.59412871308017	11810
12.29166667	30	40.04693	20.5291139240506	143.429113924051	18.2177215189873	0	0	0	0	20.02734	4.00469	6.84810126582278	7	5.5768642721519	11692
12.30208333	30	40.34212	20.7025316455696	143.69746835443	18.2670886075949	0	0	0	0	19.99951	4.03421	6.86708860759494	7	5.60072655063291	11778
12.3125	30	40.58293	20.826582278481	142.224050632911	18.1164556962025	0	0	0	0	20.10039	4.05829	6.81139240506329	7	5.62455936708861	11994
12.32291667	30	40.89365	21.1481012658228	141.240506329114	18.0430379746835	0	0	0	0	20.40303	4.08937	6.78354430379747	7	5.67335202531646	12294
12.33333333	30	41.16553	21.0632911392405	140.826582278481	17.9873417721519	0	0	0	0	20.82047	4.11655	6.7620253164557	7	5.72900210970464	12280
12.34375	30	41.86465	20.7898734177215	140.207594936709	17.8886075949367	0	0	0	0	21.16834	4.18647	6.7253164556962	7	5.81319220464135	12162
12.35416667	30	42.42395	21.6569620253165	141.043037974684	18.0772151898734	0	0	0	0	21.6136	4.2424	6.79620253164557	7	5.90281271097046	12640
12.36458333	30	43.94649	22.146835443038	140.944303797468	18.1215189873418	0	0	0	0	22.1354	4.39465	6.8126582278481	7	6.07454568565401	12962
12.375	30	48.77431	24.7962025316456	138.369620253165	18.1291139240506	0	0	0	0	24.68178	4.87743	6.81518987341772	7	6.68927332278481	14903
12.38541667	30	59.88648	25.6645569620253	143.216455696203	18.7645569620253	0	0	0	0	29.65625	5.98865	7.05443037974684	7	8.0497633649789	14903
12.39583333	30	71.46084	32.6481012658228	154.437974683544	20.7873417721519	0	0	0	0	34.24807	7.14608	7.81518987341772	7	9.46034165611814	17608
12.40625	30	80.00567	39.1481012658228	164.387341772152	22.6151898734177	0	0	0	0	37.93544	8.00057	8.50253164556962	7	10.5369701371308	19748
12.41666667	30	94.90087	41.6025316455696	178.289873417722	24.4329113924051	0	0	0	0	43.39692	9.49009	9.18481012658228	7	12.2902166772152	19370
12.42708333	30	105.7761	47.7088607594937	191.541772151899	26.5835443037975	0	0	0	0	46.61468	10.57761	9.99367088607595	7	13.5320375738397	20596
12.4375	30	115.2104	54.146835443038	206.539240506329	28.9645569620253	0	0	0	0	49.24802	11.52104	10.8886075949367	7	14.6122522995781	21592
12.44791667	30	120.011	62.0886075949367	222.024050632911	31.5683544303797	0	0	0	0	49.99941	12.0011	11.8670886075949	7	15.1564582172996	22891
12.45833333	30	118.9701	66.9949367088608	237.513924050633	33.8341772151899	0	0	0	0	49.24802	11.89701	12.720253164557	7	15.0781977637131	23068
12.46875	30	112.1109	70.7075949367089	250.56835443038	35.6974683544304	0	0	0	0	45.74154	11.21109	13.420253164557	7	14.2727244303798	23077
12.47916667	30	102.4553	73.3379746835443	262.06835443038	37.2670886075949	0	0	0	0	40.85751	10.24553	14.0101265822785	7	13.1102447151899	22905
12.48958333	30	94.81153	69.6113924050633	277.06835443038	38.520253164557	0	0	0	0	39.03469	9.48115	14.4810126582278	7	12.360602721519	20762
12.5	30	88.37961	68.8848101265823	285.298734177215	39.353164556962	0	0	0	0	36.8501	8.83796	14.7949367088608	7	11.6687205590717	20005
12.51041667	30	81.2874	68.3303797468354	283.001265822785	39.0367088607595	0	0	0	0	34.24807	8.12874	14.6759493670886	7	10.8509516139241	20005
12.52083333	30	75.7721	65.7278481012658	281.543037974684	38.5860759493671	0	0	0	0	32.16088	7.57721	14.5063291139241	7	10.2032757594937	19379
12.53125	30	70.37332	64.8139240506329	278.226582278481	38.1151898734177	0	0	0	0	30.77985	7.03733	14.3291139240506	7	9.62352366033755	19339
12.54166667	30	68.27595	59.1493670886076	279.911392405063	37.673417721519	0	0	0	0	29.79539	6.8276	14.1632911392405	7	9.35288592827004	17601
12.55208333	30	67.03307	65.0164556962025	270.224050632911	37.2493670886076	0	0	0	0	29.23881	6.70331	14.0037974683544	7	9.18963978902953	19939
12.5625	30	66.76507	62.6696202531646	265.592405063291	36.473417721519	0	0	0	0	28.52221	6.67651	13.7113924050633	7	9.08322270042194	19576
12.57291667	30	67.07967	60.220253164557	268.041772151899	36.473417721519	0	0	0	0	27.95867	6.70797	13.7113924050633	7	9.06247770042194	18681
